,product,소재지,region,city,category,농장수
443,건고추,전라남도 장성군,전라남도,장성군,조미채소류,1
444,건고추,충청남도 홍성군,충청남도,홍성군,조미채소류,9
445,건고추,제주특별자치도 제주시,제주특별자치도,제주시,조미채소류,5
446,감자,경기도 양평군,경기도,양평군,서류,53
447,고구마,경기도 양평군,경기도,양평군,서류,7
448,감자,충청남도 태안군,충청남도,태안군,서류,4
449,고구마,충청남도 태안군,충청남도,태안군,서류,7
450,고구마,경상북도 상주시,경상북도,상주시,서류,3
451,고구마,강원도 삼척시,강원도,삼척시,서류,1
452,감자,전라남도 나주시,전라남도,나주시,서류,8
453,고구마,전라남도 나주시,전라남도,나주시,서류,17
454,감자,강원도 영월군,강원도,영월군,서류,4
455,고구마,강원도 영월군,강원도,영월군,서류,2
456,고냉지배추,강원도 강릉시,강원도,강릉시,엽경채류,5
457,감자,경기도 안성시,경기도,안성시,서류,57
458,과실류 기타,경기도 안성시,경기도,안성시,과실류,1
459,감자,전라북도 완주군,전라북도,완주군,서류,7
460,과실류 기타,전라북도 완주군,전라북도,완주군,과실류,3
461,수실류 기타,강원도 횡성군,강원도,횡성군,수실류,1
462,김장(가을)배추,강원도 춘천시,강원도,춘천시,엽경채류,2
463,김장(가을)배추,제주특별자치도 제주시,제주특별자치도,제주시,엽경채류,5
464,감자,경기도 포천시,경기도,포천시,서류,2
465,김장(가을)배추,경기도 포천시,경기도,포천시,엽경채류,1
466,감자,경기도 동두천시,경기도,동두천시,서류,1
467,김장(가을)배추,경기도 동두천시,경기도,동두천시,엽경채류,1
468,감자,부산광역시 기장군,부산광역시,기장군,서류,5
469,김장(가을)배추,부산광역시 기장군,부산광역시,기장군,엽경채류,3
470,감자,경기도 고양시,경기도,고양시,서류,6
471,김장(가을)배추,경기도 고양시,경기도,고양시,엽경채류,2
472,감자,전라남도 곡성군,전라남도,곡성군,서류,4
473,당근,전라남도 곡성군,전라남도,곡성군,근채류,2
474,감자,경상남도 사천시,경상남도,사천시,서류,1
475,대파,경상남도 사천시,경상남도,사천시,조미채소류,1
476,감자,경상남도 산청군,경상남도,산청군,서류,3
477,더덕,경상남도 산청군,경상남도,산청군,약용작물류,3
478,더덕,제주특별자치도 제주시,제주특별자치도,제주시,약용작물류,2
479,감자,경상북도 문경시,경상북도,문경시,서류,1
480,더덕,경상북도 문경시,경상북도,문경시,약용작물류,2
481,돼지감자,충청남도 홍성군,충청남도,홍성군,약용작물류,2
482,들깨,경상남도 밀양시,경상남도,밀양시,특용작물류,3
483,감자,서울특별시 서초구,서울특별시,서초구,서류,1
484,떫은감,서울특별시 서초구,서울특별시,서초구,수실류,1
485,마늘,경상북도 영천시,경상북도,영천시,조미채소류,19
486,마늘,경상북도 군위군,경상북도,군위군,조미채소류,3
487,감자,전라남도 영암군,전라남도,영암군,서류,6
488,마늘,전라남도 영암군,전라남도,영암군,조미채소류,3
489,무청,충청남도 아산시,충청남도,아산시,엽경채류,1
490,무청,강원도 양구군,강원도,양구군,엽경채류,5
491,감자,충청북도 음성군,충청북도,음성군,서류,2
492,봄배추,강원도 평창군,강원도,평창군,엽경채류,2
493,블루베리,충청남도 천안시,충청남도,천안시,과실류,47
494,사과(과실류),강원도 춘천시,강원도,춘천시,과실류,1
495,감자,경상남도 김해시,경상남도,김해시,서류,1
496,사과(과실류),경상남도 김해시,경상남도,김해시,과실류,1
497,감자,강원도 홍천군,강원도,홍천군,서류,7
498,사과(과실류),강원도 홍천군,강원도,홍천군,과실류,3
499,감자,강원도 화천군,강원도,화천군,서류,2
500,감자,충청남도 논산시,충청남도,논산시,서류,6
501,상추,충청남도 논산시,충청남도,논산시,엽경채류,8
502,상추,강원도 평창군,강원도,평창군,엽경채류,5
503,생강,강원도 양구군,강원도,양구군,조미채소류,1
504,수박,경상남도 밀양시,경상남도,밀양시,과일과채류,2
505,알타리무,경상남도 거창군,경상남도,거창군,근채류,1
506,애호박,전라남도 구례군,전라남도,구례군,과채류,4
507,감자,경기도 남양주시,경기도,남양주시,서류,1
508,야콘,경기도 남양주시,경기도,남양주시,서류,1
509,약용작물류 기타,강원도 평창군,강원도,평창군,약용작물류,1
510,양배추,강원도 평창군,강원도,평창군,엽경채류,12
511,양배추,강원도 정선군,강원도,정선군,엽경채류,4
512,양파,경상북도 영천시,경상북도,영천시,조미채소류,7
513,감자,경기도 양주시,경기도,양주시,서류,3
514,여름무,경기도 양주시,경기도,양주시,근채류,1
515,여름배추,강원도 평창군,강원도,평창군,엽경채류,6
516,열무,제주특별자치도 제주시,제주특별자치도,제주시,엽경채류,2
517,유채,경상북도 상주시,경상북도,상주시,특용작물류,2
518,감자,경기도 시흥시,경기도,시흥시,서류,2
519,자두,경기도 시흥시,경기도,시흥시,과실류,1
520,쪽파,전라남도 보성군,전라남도,보성군,조미채소류,12
521,쪽파,강원도 강릉시,강원도,강릉시,조미채소류,1
522,취나물,강원도 양구군,강원도,양구군,산채류,2
523,감자,세종특별자치시 연동면,세종특별자치시,연동면,서류,1
524,콩나물,세종특별자치시 연동면,세종특별자치시,연동면,엽경채류,1
525,콩나물,강원도 평창군,강원도,평창군,엽경채류,2
526,감자,경상남도 함안군,경상남도,함안군,서류,4
527,토마토,경상남도 함안군,경상남도,함안군,과일과채류,4
528,감자,경상북도 의성군,경상북도,의성군,서류,1
529,포도,경상북도 의성군,경상북도,의성군,과실류,2
530,감자,경기도 화성시,경기도,화성시,서류,6
531,포도,경기도 화성시,경기도,화성시,과실류,33
532,표고버섯,전라남도 보성군,전라남도,보성군,버섯류,11
533,호두,경상북도 군위군,경상북도,군위군,수실류,2
534,황칠나무,제주특별자치도 제주시,제주특별자치도,제주시,약용작물류,2
535,감초,제주특별자치도 서귀포시,제주특별자치도,서귀포시,약용작물류,1
536,감초,전라북도 익산시,전라북도,익산시,약용작물류,1
537,감초,전라북도 임실군,전라북도,임실군,약용작물류,1
538,감초,전라남도 해남군,전라남도,해남군,약용작물류,1
539,갓,경기도 화성시,경기도,화성시,엽경채류,1
540,갓,충청북도 충주시,충청북도,충주시,엽경채류,1
541,갓,전라남도 여수시,전라남도,여수시,엽경채류,13
542,갓,전라남도 해남군,전라남도,해남군,엽경채류,1
543,갓,강원도 정선군,강원도,정선군,엽경채류,1
544,갓,전라남도 화순군,전라남도,화순군,엽경채류,2
545,갓,전라남도 무안군,전라남도,무안군,엽경채류,3
546,갓,경기도 남양주시,경기도,남양주시,엽경채류,1
547,건고추,경기도 남양주시,경기도,남양주시,조미채소류,2
548,갓,전라남도 곡성군,전라남도,곡성군,엽경채류,1
549,고추냉이,전라남도 곡성군,전라남도,곡성군,조미채소류,1
550,도라지,전라남도 무안군,전라남도,무안군,산채류,2
551,갓,전라남도 구례군,전라남도,구례군,엽경채류,1
552,콩나물,전라남도 구례군,전라남도,구례군,엽경채류,2
553,강낭콩,경기도 김포시,경기도,김포시,두류,1
554,옥수수,경기도 김포시,경기도,김포시,잡곡류,2
555,건고추,경상남도 창원시,경상남도,창원시,조미채소류,3
556,건고추,충청남도 서산시,충청남도,서산시,조미채소류,8
557,건고추,강원도 평창군,강원도,평창군,조미채소류,2
558,건고추,경상남도 함양군,경상남도,함양군,조미채소류,1
559,건고추,충청남도 청양군,충청남도,청양군,조미채소류,6
560,건고추,전라북도 부안군,전라북도,부안군,조미채소류,3
561,건고추,경기도 평택시,경기도,평택시,조미채소류,3
562,건고추,대구광역시 달성군,대구광역시,달성군,조미채소류,2
563,건고추,충청북도 진천군,충청북도,진천군,조미채소류,1
564,건고추,경기도 용인시,경기도,용인시,조미채소류,7
565,건고추,경기도 여주시,경기도,여주시,조미채소류,6
566,건고추,경기도 이천시,경기도,이천시,조미채소류,1
567,건고추,경상북도 청도군,경상북도,청도군,조미채소류,1
568,건고추,경기도 화성시,경기도,화성시,조미채소류,6
569,건고추,전라남도 영광군,전라남도,영광군,조미채소류,14
570,건고추,강원도 속초시,강원도,속초시,조미채소류,1
571,건고추,충청남도 논산시,충청남도,논산시,조미채소류,7
572,건고추,충청북도 음성군,충청북도,음성군,조미채소류,5
573,건고추,충청남도 천안시,충청남도,천안시,조미채소류,5
574,건고추,전라북도 순창군,전라북도,순창군,조미채소류,4
575,건고추,경기도 안성시,경기도,안성시,조미채소류,5
576,건고추,경상남도 밀양시,경상남도,밀양시,조미채소류,1
577,건고추,전라남도 무안군,전라남도,무안군,조미채소류,5
578,건고추,전라남도 함평군,전라남도,함평군,조미채소류,3
579,건고추,충청북도 청주시,충청북도,청주시,조미채소류,8
580,건고추,강원도 고성군,강원도,고성군,조미채소류,1
581,건고추,대전광역시 대덕구,대전광역시,대덕구,조미채소류,1
582,건고추,전라북도 정읍시,전라북도,정읍시,조미채소류,7
583,건고추,경상북도 영양군,경상북도,영양군,조미채소류,13
584,건고추,전라북도 진안군,전라북도,진안군,조미채소류,3
585,건고추,강원도 정선군,강원도,정선군,조미채소류,3
586,건고추,전라남도 해남군,전라남도,해남군,조미채소류,9
587,건고추,강원도 양양군,강원도,양양군,조미채소류,6
588,건고추,충청남도 당진시,충청남도,당진시,조미채소류,12
589,건고추,경기도 포천시,경기도,포천시,조미채소류,5
590,건고추,경상북도 예천군,경상북도,예천군,조미채소류,3
591,건고추,충청남도 태안군,충청남도,태안군,조미채소류,76
592,건고추,전라북도 장수군,전라북도,장수군,조미채소류,3
593,건고추,전라북도 남원시,전라북도,남원시,조미채소류,7
594,건고추,경기도 고양시,경기도,고양시,조미채소류,2
595,건고추,전라남도 화순군,전라남도,화순군,조미채소류,4
596,건고추,전라남도 구례군,전라남도,구례군,조미채소류,3
597,건고추,경상남도 하동군,경상남도,하동군,조미채소류,2
598,건고추,전라북도 김제시,전라북도,김제시,조미채소류,7
599,건고추,강원도 강릉시,강원도,강릉시,조미채소류,2
600,건고추,강원도 영월군,강원도,영월군,조미채소류,4
601,건고추,경상남도 고성군,경상남도,고성군,조미채소류,3
602,건고추,전라남도 강진군,전라남도,강진군,조미채소류,3
603,고사리,전라남도 고흥군,전라남도,고흥군,산채류,10
604,건고추,충청북도 단양군,충청북도,단양군,조미채소류,1
605,고사리,충청북도 단양군,충청북도,단양군,산채류,7
606,고사리,전라북도 정읍시,전라북도,정읍시,산채류,1
607,곤드레,강원도 평창군,강원도,평창군,산채류,1
608,건고추,경기도 연천군,경기도,연천군,조미채소류,1
609,녹차,경기도 연천군,경기도,연천군,특용작물류,1
610,건고추,강원도 화천군,강원도,화천군,조미채소류,3
611,더덕,강원도 화천군,강원도,화천군,약용작물류,4
612,건고추,경상남도 남해군,경상남도,남해군,조미채소류,1
613,더덕,경상남도 남해군,경상남도,남해군,약용작물류,1
