문서제목,엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+12월+농산물+해외수입정보,중국,국가,수입량,산지거래,거래,시기:2024년12월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,수입실적,수입물량,수입량,시기:2023.12;국가:중국
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,수입실적,수입물량,수입량,시기:2023.6;국가:중국
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,수입실적,수입물량,수입량,시기:2024.6;국가:중국
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,수입실적,수입금액,수입금액,시기:2023.12;국가:중국
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,수입실적,수입금액,수입금액,시기:2023.6;국가:중국
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,수입실적,수입금액,수입금액,시기:2024.6;국가:중국
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,쌀,품목,가격:$365~368/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,팥,품목,가격:$1206~1234/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,콩,품목,가격:$661~675/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,녹두,품목,가격:$1065~1122/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,메밀,품목,가격:$560~617/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,콩나물콩,품목,가격:$1107~1122/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,알땅콩,품목,가격:$1416~1444/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,건고추,품목,가격:$1542~1825/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,마늘,품목,가격:$1127~1166/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,생강,품목,가격:$1234~1290/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,중국,국가,가격동향,참깨,품목,가격:$2244~2300/톤;시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,미국,국가,수입실적,수입물량,수입량,시기:2023.12;국가:미국
(게시용)+2024년+7월+농산물+해외수입정보,미국,국가,수입실적,수입물량,수입량,시기:2023.6;국가:미국
(게시용)+2024년+7월+농산물+해외수입정보,미국,국가,수입실적,수입물량,수입량,시기:2024.6;국가:미국
(게시용)+2024년+7월+농산물+해외수입정보,미국,국가,수입실적,수입금액,수입금액,시기:2023.12;국가:미국
(게시용)+2024년+7월+농산물+해외수입정보,미국,국가,수입실적,수입금액,수입금액,시기:2023.6;국가:미국
(게시용)+2024년+7월+농산물+해외수입정보,미국,국가,수입실적,수입금액,수입금액,시기:2024.6;국가:미국
(게시용)+2024년+7월+농산물+해외수입정보,녹두,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,녹두,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,녹두,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,녹두,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,메밀,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,메밀,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,메밀,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,메밀,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,콩나물콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,콩나물콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,알땅콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,알땅콩,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,건고추,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,건고추,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,마늘,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,마늘,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,생강,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,생강,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,참깨,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+7월+농산물+해외수입정보,참깨,품목,가격동향,가격,가격,시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,쌀,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,팥,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,콩,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,미국,국가,생산지,콩,품목,국가:미국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,녹두,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,메밀,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,콩나물콩,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,알땅콩,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,생강,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,인도,국가,생산지,생강,품목,국가:인도;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,참깨,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,건고추,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,마늘,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,감숙성,지역,생산지,양파,품목,지역:감숙성;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,파키스탄,국가,생산지,양파,품목,국가:파키스탄;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,브라질,국가,생산지,양파,품목,국가:브라질;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,참깨,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,생산지,생강,품목,국가:중국;시기:2024년 8월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,쌀,품목,수입량:85775;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,팥,품목,수입량:22378;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,콩,품목,수입량:5450;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,미국,국가,수입,콩,품목,수입량:151173;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,녹두,품목,수입량:900;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,메밀,품목,수입량:660;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,콩나물콩,품목,수입량:11728;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,알땅콩,품목,수입량:420;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,생강,품목,수입량:3696;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,참깨,품목,수입량:14070;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,인도,국가,수입,생강,품목,수입량:9456;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,건고추,품목,수입량:2179;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,양파,품목,수입량:41935;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,파키스탄,국가,수입,양파,품목,수입량:50397;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,브라질,국가,수입,양파,품목,수입량:10545;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,참깨,품목,수입량:14070;시기:2024년 7월
(게시용)+2024년+8월+농산물+해외수입정보,중국,국가,수입,생강,품목,수입량:3696;시기:2024년 7월
(게시용)+2024년+9월+농산물+해외수입정보,쌀,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:85775
(게시용)+2024년+9월+농산물+해외수입정보,쌀,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:85775
(게시용)+2024년+9월+농산물+해외수입정보,팥,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:24029
(게시용)+2024년+9월+농산물+해외수입정보,팥,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:24029
(게시용)+2024년+9월+농산물+해외수입정보,콩,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:6040
(게시용)+2024년+9월+농산물+해외수입정보,콩,품목,수입량,미국,국가,국가:미국;시기:2024년 8월;수입량:151351
(게시용)+2024년+9월+농산물+해외수입정보,녹두,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:1125
(게시용)+2024년+9월+농산물+해외수입정보,메밀,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:660
(게시용)+2024년+9월+농산물+해외수입정보,대두,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:12118
(게시용)+2024년+9월+농산물+해외수입정보,대두,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:12118
(게시용)+2024년+9월+농산물+해외수입정보,콩나물콩,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:12118
(게시용)+2024년+9월+농산물+해외수입정보,알땅콩,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:457
(게시용)+2024년+9월+농산물+해외수입정보,생강,품목,수입량,중국,국가,국가:중국;시기:2024년 8월;수입량:3854
